,level_0,event,person,time,value
13443,13443,offer completed,d1ede868e29245ea91818a903fec04c6,390,2.8
13444,13444,offer completed,03257d4fcb6641aebaa46d5605d205ca,390,14.14
13445,13445,offer completed,6a619d10e88f489eae05ceb9a8f5b178,390,17.2
13446,13446,offer completed,f26062d4f14f464eb345f487f0e912d4,390,25.08
13447,13447,offer completed,42e511d82add46d4b0038ab71015f1b5,390,6.27
13448,13448,offer completed,d6e40d21be454a08853aeafbd3532647,390,30.34
13449,13449,offer completed,b3ad8755d0ac47faa6e9c10954fec6a4,390,15.15
13450,13450,offer completed,68081ac19eae44ba99b47c8e1d4161a4,390,13.94
13451,13451,offer completed,e08a264dc9a54efca07e1cf7e9b38480,390,6.58
13452,13452,offer completed,cac7e2d5e1f444debdbebcb02a9d6d3d,390,18.78
13453,13453,offer completed,23264960b6724afeaf89b61af7b0662d,390,21.04
13454,13454,offer completed,4d007985991543f586384b54f5157c9e,390,31.68
13455,13455,offer completed,9cfa8a152539446b8384a215eb7db2fe,390,26.37
13456,13456,offer completed,b1f4e2cbbdd6480699e0f0a355822f49,390,24.32
13457,13457,offer completed,9e3f177afd7a4d939d486f79e4bfeeb6,390,24.8
13458,13458,offer completed,40add65eeccb484eb5567ac2c81601f2,390,33.08
13459,13459,offer completed,1c0447a9d17f4d338711cbb6c475f2e1,390,33.22
13460,13460,offer completed,ce9ff37fcd4a4f6180ee3df63d6ce6c0,390,18.9
13461,13461,offer completed,900cc48bfa9f47448bb4e0b846e2f4d7,390,18.95
13462,13462,offer completed,9e1b77408fdb414bb6d36a1aa04567e8,390,3.84
13463,13463,offer completed,b28a6f46a03143c3b5cf277617660980,390,28.3
13464,13464,offer completed,2889214639664320b1c74db66c47d3fd,390,24.51
13465,13465,offer completed,b661a3a7d5484922a58954e4508bfa6b,390,13.96
13466,13466,offer completed,2234fe1f1b6549f69b40bab5152238f7,390,19.91
13467,13467,offer completed,ca24acb9033e47ab9eed2814676d37f2,390,26.86
13468,13468,offer completed,6fa9ef8890bc467699ce92f2679a4178,390,14.36
13469,13469,offer completed,56630668a08842a38f32bf4f7bfa4125,390,21.24
13470,13470,offer completed,e5c58df69cd246458eb6adc918b9db8d,390,32.11
13471,13471,offer completed,e5c58df69cd246458eb6adc918b9db8d,390,32.11
13472,13472,offer completed,7561a0a081e64e118bbc78818c890ab7,390,605.65
13473,13473,offer completed,cc44cc35b0f044aaa9f174549fe86577,390,3.13
13474,13474,offer completed,b1f4ece7d49342628a9ed77aee2cde58,390,4.98
13475,13475,offer completed,8a04ab4063e94628b5bbd86781639430,390,24.36
13476,13476,offer completed,27e24d4d58c0473894035e6e0a74849e,390,4.91
13477,13477,offer completed,69e91f44f04e47c9856b00d77c7736f4,390,23.91
13478,13478,offer completed,e79c466771a942269ef56dcfbf50177a,390,24.18
13479,13479,offer completed,ce2819ef946145c2a1b2ac36458d5229,390,24.63
13480,13480,offer completed,53200e21c20a43c0be21eed71eb0f5af,390,37.05
13481,13481,offer completed,395d93dc9b9d4cb7bce9901fa07f27ec,390,5.64
13482,13482,offer completed,395d93dc9b9d4cb7bce9901fa07f27ec,390,5.64
13483,13483,offer completed,a53129ef372e44e7af6cbc0a0ec11c26,390,31.2
13484,13484,offer completed,a0aa2dbb521e4389b34d0c29a2a77286,390,40.11
13485,13485,offer completed,a0aa2dbb521e4389b34d0c29a2a77286,390,40.11
13486,13486,offer completed,41eb66dfb4824a029f7abb81c140c267,390,12.15
13487,13487,offer completed,93c1bcc3ec6f420aa9cf50d0d88996fb,390,15.65
13488,13488,offer completed,fddb6eacd12444ceb6ec5c9e301f4d79,390,29.96
13489,13489,offer completed,77fd8a09cbeb4dbaba14115a53f2bfd1,390,14.09
13490,13490,offer completed,0a56aac1e1b34467aabab91930db6786,390,36.25
13491,13491,offer completed,4c93b5932a95434d95305b8d2717bc87,390,10.94
13492,13492,offer completed,0f0c770d5eaa4ebe9ca67f8c5c240f76,390,13.61
13493,13493,offer completed,997938e130bc4607a3649456a13d26a2,390,27.77
13494,13494,offer completed,c72a75ee3f1e4fae8db78cc3e5a4780b,390,20.9
13495,13495,offer completed,a9035280036b4e21bfe017153319c1b3,390,4.91
13496,13496,offer completed,bfbb2bd21f3c41488c7f80b70abffaab,390,84.63
13497,13497,offer completed,5dd3c0d6576944cc91574ee4118bd008,390,22.75
13498,13498,offer completed,9e08560831d3498d98cbe1958412d6b8,390,16.75
13499,13499,offer completed,cc3ad71378a240a0841158e9aefe046e,390,12.27
13500,13500,offer completed,0cfc87a1aec942fd9c6055add7179075,390,14.78
13501,13501,offer completed,840c1483e58f464ca46a05670f085679,390,17.2
13502,13502,offer completed,b75b00a50cfa4059aef0851e81904a24,390,32.6
13503,13503,offer completed,ec8a12c9d36142efbff26a115fcc491d,390,8.54
13504,13504,offer completed,a05d5de8d4314ec19162578f67af3fee,390,29.15
13505,13505,offer completed,e4c1df33299b4b9d9d8924a45823095d,390,29.38
13506,13506,offer completed,63fcd3b7b0e64166ac6b8d6cc4c5f23e,390,24.53
13507,13507,offer completed,8efe784d3d864d1294e5d6c71af22032,390,363.31
13508,13508,offer completed,663a3eb67a9245ba9ed86162a7f1e801,390,17.39
13509,13509,offer completed,3b13ea0c378c485ba7ab038ee08bed44,390,22.6
13510,13510,offer completed,793913a9f33c4ae596cfa55ef3bfd901,390,29.82
13511,13511,offer completed,25a132b5f6604288a53d48a5f2792735,390,11.17
13512,13512,offer completed,a1cdc184a3ff4b57a37670c88d26eca9,390,4.57
13513,13513,offer completed,f79cdf82289a439d973bb9c2c6c83c93,390,11.13
13514,13514,offer completed,8419c37c46704c1c8f5b8c19fb36ff64,390,29.51
13515,13515,offer completed,4ceaf68ebb40427c942bf6cc390e999e,390,24.99
13516,13516,offer completed,f79cdf82289a439d973bb9c2c6c83c93,390,11.13
13517,13517,offer completed,824f23da8cf2499ca499d8a8ca068842,390,29.98
13518,13518,offer completed,377b9773bf3945589b144f0feabeccbb,390,5.69
13519,13519,offer completed,762384c7198a4af8b1773400d8ec0335,390,29.44
13520,13520,offer completed,a1d137224f544926941c34aa8d3e2a7c,390,24.82
13521,13521,offer completed,90afa41287144f5fab10fef8a7eb4fac,390,2.21
13522,13522,offer completed,03a6837af25144b18936719d7afd5a58,390,7.18
13523,13523,offer completed,a59bfb59c77d4d319769bf0ed8bed04d,390,17.55
13524,13524,offer completed,7c17d1868a3b47fe9326f601a544a59e,390,21.83
13525,13525,offer completed,7c17d1868a3b47fe9326f601a544a59e,390,21.83
13526,13526,offer completed,d53d607837ca4f86bc3c3fced23b35a9,390,4.2
13527,13527,offer completed,aeb042db70ab4c138f08a5c50d666e59,390,58.88
13528,13528,offer completed,14eeeab1e08f47fc96b290ba90d9a46f,390,21.67
13529,13529,offer completed,a24c2ccbffcb47d29491771856b1dcd3,390,2.22
13530,13530,offer completed,95e94202440a43939f3195fc975e7367,390,8.51
13531,13531,offer completed,fc05227412c64551b11d24e6a07332c1,390,26.15
13532,13532,offer completed,8fbc24ca2c8a4f16873fbdfe6b29f5e9,390,7.32
13533,13533,offer completed,887307808066435ea25fa51c5a6924bf,390,6.26
13534,13534,offer completed,c801141ccbd74cb08db4b93cc5917a1e,390,28.02
13535,13535,offer completed,09ccb706f86c4d1ca7a35d054caa9fb5,390,12.58
13536,13536,offer completed,6690f94587ec4b50abda164a6dc6d99a,390,19.25
13537,13537,offer completed,4744cfa970244d629b0a279fd2a468b2,390,49.92
13538,13538,offer completed,398d2fec9c9f4d759c5565caf97d1f80,390,18.25
13539,13539,offer completed,ad7ae900636d44eea472ecfa2b8dbd6f,390,18.12
13540,13540,offer completed,1e31fe91b54e41f98c146158fe404f1f,390,6.24
13541,13541,offer completed,49295418cdfb40aba2dba760b44a0a08,390,11.21
13542,13542,offer completed,55ff74cf7c3a44f3bd97002c9ed363dc,396,26.65
13543,13543,offer completed,25a6c63aec2747b39c62a7a0565ed7b0,396,21.63
13544,13544,offer completed,dd61e2bc8cd74beaa28224af99288068,396,11.21
13545,13545,offer completed,01873cc8de734961949af7c04b2e9872,396,5.73
13546,13546,offer completed,32a64af8eb9d49fa9081dd8069e95375,396,3.1
13547,13547,offer completed,62c99873e4364232955db9f0ebaf042c,396,30.19
13548,13548,offer completed,34f8936517d14baa92a4fb3af6c1e705,396,20.33
13549,13549,offer completed,25b56c38ef4e4a138d857697262d6294,396,26.95
13550,13550,offer completed,d2e0d611068e405e944a6c2b0b820cfc,396,20.98
13551,13551,offer completed,ed45c5b6d69b4c17a7855caec289b021,396,23.97
13552,13552,offer completed,821c95b0750a4e88b68f9c9e3045d69c,396,14.41
13553,13553,offer completed,4c933453dd3b42eea553ec2985c050db,396,9.18
13554,13554,offer completed,9ae56116908640fc83477982da0aaec4,396,5.94
13555,13555,offer completed,5ca5e50473174b0881a29bf633e2dd18,396,28.43
13556,13556,offer completed,15c0c8d1534340888a61a94f4fe05a44,396,13.63
13557,13557,offer completed,0a28210b220047fb88b58fe001f940c0,396,23.73
13558,13558,offer completed,871f839ad65c4bb9bfd6ed4baf7b4193,396,11.58
13559,13559,offer completed,dea3e2ba622d4e079d1870c40f0b3995,396,23.56
13560,13560,offer completed,0a79a089b9d543438ba577e66e0eea82,396,19.17
13561,13561,offer completed,478ffc2902e948118e3bffbf524be33d,396,16.19
13562,13562,offer completed,7a9b77c89125493fac8428c5935fbe9f,396,13.2
13563,13563,offer completed,18f2c2bbef9f448388485fe6388cf18e,396,17.87
13564,13564,offer completed,4958530655ba44628943a75680c4c376,396,5.37
13565,13565,offer completed,e7c0a2248ed3430e99b568efd21ad642,396,22.05
13566,13566,offer completed,ec09bad002ba40f1b327714e29cd50fd,396,2.23
13567,13567,offer completed,b7879e91fcaa4b2eb7dc5f31ccfdae1b,396,16.21
13568,13568,offer completed,4154541659f94da3a2e359cd419f8b33,396,1.34
13569,13569,offer completed,856a6b35bd6d428591546ccea00cfb29,396,5.13
13570,13570,offer completed,d5cdf78dcc4a4d409163a367e14f2e35,396,7.3
13571,13571,offer completed,f3e6c94802844ef3bc919947f2c6ca54,396,2.83
13572,13572,offer completed,62c45627e26048fc9a0aadc842c91cd9,396,15.0
13573,13573,offer completed,8ace2c1d3b8340fbad55cddde9f55524,396,5.97
13574,13574,offer completed,7f388ca9590a41ef8e1c69a9bee83f06,396,17.81
13575,13575,offer completed,12583497d042470499110e831f8f3d0c,396,11.51
13576,13576,offer completed,5410d280863e48739983498509fdf3c4,396,26.02
13577,13577,offer completed,68579057911f48b697145c2ca1bb4783,396,25.11
13578,13578,offer completed,63538502f7df49bfac67cf4088784d1a,396,21.28
13579,13579,offer completed,1bcb6dc1180845efb56cd0c57d34b12f,396,10.77
13580,13580,offer completed,b77a7ad3e61243908235f4427c79bf34,396,34.47
13581,13581,offer completed,4d7d361757ce4f79bffdc7a7c2bbb803,396,15.32
13582,13582,offer completed,e798806bc1694f21b2fcacb8ae234282,396,14.98
13583,13583,offer completed,d2f6c336317c4bea9d39de34d702c1a0,396,11.3
13584,13584,offer completed,e703c57a8747412293f8c911398bab0f,396,40.72
13585,13585,offer completed,476bce5ff4194f9cafa2bb4aad0d9ad1,396,14.1
13586,13586,offer completed,fcf510b8a7d54034927c6df066349b8a,396,13.95
13587,13587,offer completed,7ea7b6c717e045b8b82a28a7f96957fe,396,34.54
13588,13588,offer completed,c1c3149b7af8483b8ea67d87c74334af,396,14.1
13589,13589,offer completed,8af7297bcc744dcfa1956385eeb891c4,396,16.36
13590,13590,offer completed,1d3403d458b14e10a25e189cd21ecfd7,396,15.06
13591,13591,offer completed,e38dc3a28aef4867a340d645e091a5e9,396,5.47
13592,13592,offer completed,8f30238504d3473c88f216a4bec31503,396,6.7
13593,13593,offer completed,6de30e8fd97447cd9cf5adc41ddf0c88,396,10.75
13594,13594,offer completed,35430f8b711c4813a7ede5552b41a802,396,23.14
13595,13595,offer completed,e6e28281b3da4ea787711b0b45c8b0d8,396,2.55
13596,13596,offer completed,79916dbaccb643f1af5b3c8cf8e729b2,396,22.97
13597,13597,offer completed,e1c6ff66f7a84bea8e9f1024b8738571,396,28.54
13598,13598,offer completed,2a1ffbba888a44f3bddf215bffe039ab,396,21.44
13599,13599,offer completed,d81ed5c788bd49ec803bec849c64dbba,396,24.3
13600,13600,offer completed,37f8e630c86646ee9e6de41857a70be3,396,7.38
13601,13601,offer completed,651f312a47b54b7da7aedb5ff9dfa6bb,396,5.25
13602,13602,offer completed,655f294ab8154d3ebffaa801f241271c,396,32.37
13603,13603,offer completed,f134a93f241045919fdd0a666356acf2,396,29.13
13604,13604,offer completed,fc6f8cad47564c499ba674fcf9f525d3,396,25.54
13605,13605,offer completed,26df95a49cbd48f3b18bfbb31d240c7c,396,33.57
13606,13606,offer completed,f1a6ec5e8ef7440b949169ef991cafe4,396,15.9
13607,13607,offer completed,6b3371ef96d4438ea6f987ebd0f4c4f4,396,10.66
13608,13608,offer completed,488847b396ed4cbbbfbc31d93bfcf33c,396,11.3
13609,13609,offer completed,106a0aa3ec754404b210cfce31790970,396,9.18
13610,13610,offer completed,d5d487cfdc5b456b84b7881ad5d3640b,396,18.71
13611,13611,offer completed,d77c7af5ddae45138fd6a6f427d53766,396,14.02
13612,13612,offer completed,348ebeefcf1d407fa9c00ff05255963b,396,34.6
13613,13613,offer completed,b6171a55e9e548c2a75df02f20336045,396,20.33
13614,13614,offer completed,b0ba73d05a4f4224952ea044958252b1,396,18.04
13615,13615,offer completed,9aa5671757c044018bb4aac4795aa9ae,396,28.69
13616,13616,offer completed,8cb64bc8e6fe48c19e3878ad04d494f8,396,18.73
13617,13617,offer completed,dcc5c6212c69474986d831af98277642,396,14.49
13618,13618,offer completed,7e2cd8acad534cf88280fb2944da4658,396,24.18
13619,13619,offer completed,4a5047d74835436898f1eab6e0fc8d2a,396,18.59
13620,13620,offer completed,01380da907f8495496679c795867790b,396,18.19
13621,13621,offer completed,754bb232d09c4cadbee345cedadf3b01,396,13.3
13622,13622,offer completed,ae46f1abb2ee47d4adc9811e3ec61571,396,12.7
13623,13623,offer completed,e431ebcc6f944c5c9a2d93cbd4a790d7,396,7.66
13624,13624,offer completed,e5b497a2e574435db16860b84468052f,396,7.14
13625,13625,offer completed,4e6f8c1f15fd4c0ab0ae2e5f4fff6b26,396,22.71
13626,13626,offer completed,2f386a964e3249448cc16cf9dfcd6f65,396,6.53
13627,13627,offer completed,c13f77ec3e424cdb8b2ed578bdd9ac0c,396,11.73
13628,13628,offer completed,4a9bc1f40ff94099b16b010c4ba12ef3,396,5.45
13629,13629,offer completed,723eb3f991e946b9883e08aeb6d78fac,396,19.42
13630,13630,offer completed,d3956fdde71b4aa08a7d081f282a914f,396,31.25
13631,13631,offer completed,2e7dd52a1b9b49dd90f5cd3cd8ad9636,396,21.01
13632,13632,offer completed,916bae5b5bdf49ad80b2edfbdd763e14,396,11.83
13633,13633,offer completed,cb451cfac44245aaa4fd0bb64602e07d,396,9.15
13634,13634,offer completed,639314daa82a46558c17020fd84d03f6,396,13.42
13635,13635,offer completed,97a8ba1ac0b24bda94f21053233b480c,396,25.51
13636,13636,offer completed,7b4e445f110c475b9f6d22175fb60e5a,396,34.5
13637,13637,offer completed,fba63c905e81484595de6ea571443a65,396,13.88
13638,13638,offer completed,3fd9651d967c44cea221b3a5f645df1e,396,32.87
13639,13639,offer completed,4071653f161042b2bf21a1c18c093a33,396,18.34
13640,13640,offer completed,8a9802d7d16a4e4f90aaf35cb40998d5,396,13.41
13641,13641,offer completed,5532539d40724979849cc7b6e8cda9a9,396,19.08
13642,13642,offer completed,c39160d864b4468aa2a712002ea2d7b9,396,17.87
13643,13643,offer completed,d1e603c73e534afc932dad2a4db51533,396,15.17
13644,13644,offer completed,6fc4b2ee5d844566aafeaa209fe11de1,396,18.57
13645,13645,offer completed,cbcb751630ed464e8f22b4ad87a0e710,396,28.29
13646,13646,offer completed,c4ccd694c25247fc82132a4a883bd1d1,396,23.12
13647,13647,offer completed,58704ea7375d4c0e97cc6c6d1569c05e,396,21.57
13648,13648,offer completed,58704ea7375d4c0e97cc6c6d1569c05e,396,21.57
13649,13649,offer completed,9e90ae7dd5e142d9ba59196ce702f0e3,396,23.18
13650,13650,offer completed,3b1a3f100da944c1aa0fc7b954e02648,396,20.53
13651,13651,offer completed,50fba1b9344343fda7a24d9ff40a7dc5,396,9.51
13652,13652,offer completed,2c849dc4ca6d4d4f8510804723fc5dac,396,16.61
13653,13653,offer completed,151b12c2cfa5443f9c92a53ba9ada28b,396,7.43
13654,13654,offer completed,6f4c35aae5164c67bd28e9eff9a3b673,396,11.79
13655,13655,offer completed,c6d055b079a94d5599f3bfaa7666c7e6,396,2.16
13656,13656,offer completed,d30aed36eded4c48b4be4ebcd7772787,396,14.21
13657,13657,offer completed,e2966f15389e4e0e9a5891bd675a5f11,396,11.16
13658,13658,offer completed,99e999cb959542e598d7dd2fd54b8611,396,32.37
13659,13659,offer completed,6c40d0aacba44dec9f473c8e4f220936,396,5.48
13660,13660,offer completed,6c40d0aacba44dec9f473c8e4f220936,396,5.48
13661,13661,offer completed,db691240326b44d8bfa7b438c4c41982,396,9.46
13662,13662,offer completed,595aecedf6d44d039db036bf6c1c839d,396,20.9
13663,13663,offer completed,1d36a7ddbd114574a804c5c4eb2ecb4d,396,20.77
13664,13664,offer completed,ae599f5b0693463685dc1a4980cf6489,396,21.0
13665,13665,offer completed,0fc796ac46bb4532bf8d4ef0e43851cc,396,18.13
13666,13666,offer completed,f00e53b5c2e74f4d9d6527cae74dc364,396,14.54
13667,13667,offer completed,c5809b646a4b48ec82424067ce2e639e,396,32.65
13668,13668,offer completed,a91155f8df7740389524af9b94b66a9a,396,26.86
13669,13669,offer completed,7dc62a0a1736432f9a2dbafae8a7687c,396,22.61
13670,13670,offer completed,36099f26eb164d25b1214e7fbe508200,396,1.5
13671,13671,offer completed,1218e2bc59f64a619f3503e9c8b76f9d,396,2.7199999999999998
13672,13672,offer completed,bb15c4ca57524cd38626431d27038f2f,396,13.82
13673,13673,offer completed,8ea0513ddaa34071be030721b66d0536,396,21.36
13674,13674,offer completed,3ea2335f4a264a9894a845eddd0f30c7,396,15.27
13675,13675,offer completed,a79aa009c6f74b58b6918dd73e7bafd7,396,47.14
13676,13676,offer completed,3218f620e3c84a109891170e8d71f8fb,396,14.42
13677,13677,offer completed,a157744e117f436fab46aad897ae1f87,396,15.44
13678,13678,offer completed,2bb93a2ba2444644bfb33cd38beac0d9,396,16.37
13679,13679,offer completed,2e9e3cfa14dc4500a10932838444f0ca,396,38.2
13680,13680,offer completed,6e24cb5465134c8a8f46d9f6fa1bc1fe,396,7.88
13681,13681,offer completed,996fb8e62375461f8f6ca0cf7d2eeaa3,396,5.93
13682,13682,offer completed,2fa49d8723524e559323c9b9508dd5f8,396,24.23
13683,13683,offer completed,a200b438d32b4faa98f2b914b1ba7937,396,12.38
13684,13684,offer completed,ca369d4c5c0c4bb996bf78ec0b65775b,396,32.61
13685,13685,offer completed,111b40bd65784e179b2e7ba13c481ca2,396,14.88
13686,13686,offer completed,a190c39429ab4e43a0f2da102f98a045,396,29.7
13687,13687,offer completed,3e621194f72e40d7a0b695ee9b7c38b7,396,14.9
13688,13688,offer completed,52f0bd64403f4958ab8fe9a6947c13c3,396,17.43
13689,13689,offer completed,8a4bc602e4424ab6b16f0b907f2f22af,396,8.18
13690,13690,offer completed,9d6da0a2ac54474e8ec986fd21cecef0,396,24.29
13691,13691,offer completed,6e014185620b49bd98749f728747572f,396,3.81
13692,13692,offer completed,cda87c53c8434854b78be68c0cde4848,396,26.96
13693,13693,offer completed,e1103f6b4c444f84b65f856738c0f60c,396,17.9
13694,13694,offer completed,bbeb54e861614fc7b22a8844f72dca6c,396,61.62
13695,13695,offer completed,791ffe6d3dc848d2b233129a8096f7ab,396,30.94
13696,13696,offer completed,49205a132a7e4cc3a28b5de8286300c3,396,16.67
13697,13697,offer completed,d7f86043a9de4c5f83bf646795685aa1,396,11.4
13698,13698,offer completed,56f39ccd002548d0ac80dba59b095991,396,8.98
13699,13699,offer completed,9a3fdbdde97f48748fedea07119e148d,396,8.52
13700,13700,offer completed,23b724c1f63849088971c3f94cc839af,396,16.96
13701,13701,offer completed,4ecbfa77f6f84e779ea318682295cbdb,396,3.58
13702,13702,offer completed,a4e1a10c647c431da41ec5177b98031d,396,29.91
13703,13703,offer completed,938d98afcb894aeb8db9c60fca96ec58,396,1.4
13704,13704,offer completed,1cb9e98e7a29426eb30becdf850727d0,396,10.54
13705,13705,offer completed,dc79b3b2fb79463698a602e13349a737,396,12.68
13706,13706,offer completed,d9bd7e93629d4a31a1ee88d082ca5844,396,16.92
13707,13707,offer completed,cef9b883c0c947e88659c9eb361b3250,396,18.47
13708,13708,offer completed,62bacb593a434f0d96b814075418e983,396,12.0
13709,13709,offer completed,90f8ee85ce1c47d5a4d9a28e7545b356,396,17.93
13710,13710,offer completed,90f8ee85ce1c47d5a4d9a28e7545b356,396,17.93
13711,13711,offer completed,cd548ef6e88b4b78844ead60c8c628c5,396,21.47
13712,13712,offer completed,e6697e5f58354ce891d5a6852c33d459,396,10.07
13713,13713,offer completed,e27fcf7e56de44079514d0d25c1b27f5,396,14.69
13714,13714,offer completed,b3533603c9e545cc96949e1f7e195eb9,396,27.33
13715,13715,offer completed,71dcdf175893482cb9d00762e20939c0,396,9.32
13716,13716,offer completed,29326f9f93194d8fb98d4d60532b9056,396,20.71
13717,13717,offer completed,416454937dd042e7b7b74b99535a74f4,396,5.8100000000000005
13718,13718,offer completed,922e38dbc17344eb94c7cd0cd3ae8dcc,396,24.1
13719,13719,offer completed,d082197413c04550b99d1fd1a53eb5c6,396,6.22
13720,13720,offer completed,aba9d2d799084a20b3a395ff5b1e060f,396,16.78
13721,13721,offer completed,aafbcae6db284247b616a2c8951fdc4c,396,30.09
13722,13722,offer completed,5328aad35dd747da9dd21c31b137069c,396,0.89
13723,13723,offer completed,5073e5cffae1428d8e461e686e448b96,396,16.86
13724,13724,offer completed,e8aaf7b7bdaa4c52af69037ed8b17bab,396,5.44
13725,13725,offer completed,ef769d2063a546cebd24efd876c3e638,396,17.81
13726,13726,offer completed,b7def1464fc74f9bab085697158e890f,396,14.43
13727,13727,offer completed,e3325dbf54de4e3f805d856ec918b757,396,5.94
13728,13728,offer completed,034b962ed61d4da1bb0baaec84cc2e85,396,17.52
13729,13729,offer completed,bce8630e669e48f09889156ebd3aab5b,396,11.58
13730,13730,offer completed,dbc1309c2e2b42ffaa754f87a2b405fd,396,40.35
13731,13731,offer completed,aa9303d66b0c4a6a841d4c7d71c5383f,396,9.64
13732,13732,offer completed,9c3b3fa0debf45758068870e8ca79bae,396,26.78
13733,13733,offer completed,c82722fe331e4f959d2656af4b67284f,396,12.48
13734,13734,offer completed,02e6dd10b22c43fcb5a2dfc0038dac22,396,6.64
13735,13735,offer completed,483e71a167bf492d9d8d3380ac737205,396,23.94
13736,13736,offer completed,06de851506d44f9f803058b8e01d4392,396,3.18
13737,13737,offer completed,9c7eedb7b2a340c39abe071aabaee8af,396,13.43
13738,13738,offer completed,3ff318b1f700424897bb15fd18c8ebff,396,13.28
13739,13739,offer completed,3ff318b1f700424897bb15fd18c8ebff,396,13.28
13740,13740,offer completed,55c44f36cd9a46079ba4ece24ebd1773,396,8.79
13741,13741,offer completed,8d5dc8f536bb487e9d5c72db1367b1d2,396,15.83
13742,13742,offer completed,49ab0b1075fb43deacf520733e260ed5,396,16.12
13743,13743,offer completed,681f57254d5541e0a9b5948929811bce,396,26.28
13744,13744,offer completed,6fd0fff2a0df4c8da26b5658d220a96a,396,22.83
13745,13745,offer completed,4a8ee6675cbf4929833a61b6f0e5c539,396,14.34
13746,13746,offer completed,53ea5c4a167140e7afbe5afcc56d1107,396,19.22
13747,13747,offer completed,2f62fe8c53e04f828e25f57df9d56282,396,24.54
13748,13748,offer completed,6d205d5d2c71498688a3d8c4cd561c0a,396,19.08
13749,13749,offer completed,02b7a80a321c4b078af92d494cc0f012,396,15.79
13750,13750,offer completed,e4564aa65a714a7ca782e41c23f20b0d,396,5.6
13751,13751,offer completed,530cc2d0fec84812acccc4214cd87fef,396,24.38
13752,13752,offer completed,128b2581fc6a4eecb542dd071fd5ea33,396,19.97
13753,13753,offer completed,3a9a78a58d3548798dc4b1b518ea64cf,396,25.2
13754,13754,offer completed,a800c29fef434787846f1816f0aec941,396,5.64
13755,13755,offer completed,f57a5103c7ce4790ba047ffbe9e0806f,396,24.84
13756,13756,offer completed,dc2f231d5d0845569b00ae15c8f226ec,396,30.29
13757,13757,offer completed,b8e5c831475c42158d68dda130ea93c7,396,16.81
13758,13758,offer completed,3cf6464fe3bb4f6eb50a67063e1d842b,396,16.78
13759,13759,offer completed,8cc1d48359af4d51bc4649728bf95ff6,396,7.51
13760,13760,offer completed,425ca6cede40446280b4368d9bf8de72,396,5.93
13761,13761,offer completed,dc932ed16bb64de7951e0863fec3f7da,396,4.39
13762,13762,offer completed,66a04ad46d83408ea8e2e28e8ccf3300,396,25.61
13763,13763,offer completed,daaa478470c54a9bb2a4c1d95b5a4e53,396,3.35
13764,13764,offer completed,09916e16312345b6a9bed4b77e0211c3,396,10.87
13765,13765,offer completed,1cef17e117c642948c32374abe506067,396,10.61
13766,13766,offer completed,62d5b9f500494d5293e71f2be052962b,396,35.13
13767,13767,offer completed,71b61cc2a3004060b66070ff75168a17,396,1.63
13768,13768,offer completed,5e4c04da5ccb48beab8b5644c14dabb2,396,18.53
13769,13769,offer completed,a4d1b75470fe4c4ea250788d4683d486,396,13.97
13770,13770,offer completed,62fc04236fbd4ea9a8402f0cca70942d,402,23.94
13771,13771,offer completed,8422716ca87044e794939f102092c428,402,35.54
13772,13772,offer completed,21d44aab69eb494ca5d48250257a9e42,402,8.95
13773,13773,offer completed,f9f6629a023f49819ee7e3debbd3a7f7,402,9.79
13774,13774,offer completed,32a64af8eb9d49fa9081dd8069e95375,402,3.87
13775,13775,offer completed,98b40e9108fa47cc9212edb544252f3b,402,27.25
13776,13776,offer completed,36f8574d192946a1a68dd0c666fce6e4,402,10.98
13777,13777,offer completed,f4ef9a434c22420b8d7528602f777375,402,33.05
13778,13778,offer completed,f4ef9a434c22420b8d7528602f777375,402,33.05
13779,13779,offer completed,c93bf8f191f347b0bac4167e507b8a60,402,18.23
13780,13780,offer completed,c61a35cfee194e49b192c5192bd12443,402,22.5
13781,13781,offer completed,d98b3f891dc04fcf94377f08e6c1be87,402,11.31
13782,13782,offer completed,36f8574d192946a1a68dd0c666fce6e4,402,10.98
13783,13783,offer completed,f6bf679b31ef445aac27b5002601e8cf,402,19.83
13784,13784,offer completed,0d3dc68161a243b3931832164030ff8b,402,35.84
13785,13785,offer completed,2ac49dfdf85e40e38185b5e62744bd86,402,1.03
13786,13786,offer completed,d14673707a6a4f329ee68f9b6cc5bc2a,402,25.34
13787,13787,offer completed,3604067a5af745549b026cc2f4434567,402,10.56
13788,13788,offer completed,98da9b1c61c447bb806a7d259a715472,402,21.78
13789,13789,offer completed,f5e59fcc182842b3bb64ab59f2c79ec9,402,20.16
13790,13790,offer completed,0f805acee74a41569d7a467285231bf0,402,40.35
13791,13791,offer completed,ee887999446b4d11b717068d00f22847,402,27.89
13792,13792,offer completed,529dbd88764343b2a89758dd6c05cd29,402,14.49
13793,13793,offer completed,09531802efb9407586a3061eefd9cfef,402,14.31
13794,13794,offer completed,8cdc79bcad21462f92d7f0e35ac66cc0,402,23.07
13795,13795,offer completed,c7403905ee24419aa50a4f1815198e5e,402,13.35
13796,13796,offer completed,feed77a618d24d6dbd22913fc6601803,402,21.56
13797,13797,offer completed,892a5522371f4e199fc5b9cc514c1ff9,402,15.19
13798,13798,offer completed,8b478e70d97043cea2ac68c8072fcc13,402,22.41
